"idhod","hodnota","stapro_kod","dsz_cis","dsz_kod","rok","obec_kod","obec_txt","okres_kod","okres_txt","dsz_txt"
"1343433569","1","6098","2910","128","2023","540765","Mníšek pod Brdy","40258","Praha-západ","Stacionáře denní"
"1343433581","1","6098","2910","120","2023","540765","Mníšek pod Brdy","40258","Praha-západ","Terapeutické komunity"
"1343433572","1","6098","2910","130","2023","540765","Mníšek pod Brdy","40258","Praha-západ","Domovy pro seniory"
"1343489782","2","6098","2910","130","2023","571261","Kytín","40258","Praha-západ","Domovy pro seniory"
"1343422894","1","6098","2910","130","2023","530573","Sedlec-Prčice","40266","Příbram","Domovy pro seniory"
"1343436712","2","6098","2910","135","2023","539911","Příbram","40266","Příbram","Domovy se zvláštním režimem"
"1343436717","1","6098","2910","114","2023","539911","Příbram","40266","Příbram","Nízkoprahová denní centra"
"1343436719","1","6098","2910","134","2023","539911","Příbram","40266","Příbram","Noclehárny"
"1343436725","1","6098","2910","124","2023","539911","Příbram","40266","Příbram","Intervenční centra"
"1343436708","2","6098","2910","128","2023","539911","Příbram","40266","Příbram","Stacionáře denní"
"1343436713","1","6098","2910","133","2023","539911","Příbram","40266","Příbram","Chráněné bydlení"
"1343436723","1","6098","2910","123","2023","539911","Příbram","40266","Příbram","Centra sociálně rehabilitačních služeb"
"1343436711","1","6098","2910","130","2023","539911","Příbram","40266","Příbram","Domovy pro seniory"
"1343436714","1","6098","2910","131","2023","539911","Příbram","40266","Příbram","Azylové domy"
"1343436721","3","6098","2910","102","2023","539911","Příbram","40266","Příbram","Sociální poradny"
"1343436718","1","6098","2910","115","2023","539911","Příbram","40266","Příbram","Nízkoprahová zařízení pro děti a mládež"
"1343436344","1","6098","2910","130","2023","540013","Březnice","40266","Příbram","Domovy pro seniory"
"1343435884","1","6098","2910","135","2023","540072","Čenkov","40266","Příbram","Domovy se zvláštním režimem"
"1343435882","1","6098","2910","129","2023","540072","Čenkov","40266","Příbram","Domovy pro osoby se zdravotním postižením"
"1343435229","2","6098","2910","128","2023","540111","Dobříš","40266","Příbram","Stacionáře denní"
"1343435244","1","6098","2910","123","2023","540111","Dobříš","40266","Příbram","Centra sociálně rehabilitačních služeb"
"1343435232","1","6098","2910","130","2023","540111","Dobříš","40266","Příbram","Domovy pro seniory"
"1343435239","1","6098","2910","115","2023","540111","Dobříš","40266","Příbram","Nízkoprahová zařízení pro děti a mládež"
"1343434911","1","6098","2910","156","2023","540439","Kamýk nad Vltavou","40266","Příbram","Stacionáře týdenní"
"1343435222","1","6098","2910","102","2023","540498","Kosova Hora","40266","Příbram","Sociální poradny"
"1343433394","1","6098","2910","135","2023","540749","Milešov","40266","Příbram","Domovy se zvláštním režimem"
"1343433512","1","6098","2910","102","2023","540757","Milín","40266","Příbram","Sociální poradny"
"1343433745","1","6098","2910","131","2023","540781","Mokrovraty","40266","Příbram","Azylové domy"
"1343433811","1","6098","2910","129","2023","540790","Nalžovice","40266","Příbram","Domovy pro osoby se zdravotním postižením"
"1343433823","1","6098","2910","118","2023","540790","Nalžovice","40266","Příbram","Sociálně terapeutické dílny"
"1343433533","1","6098","2910","135","2023","541028","Pečice","40266","Příbram","Domovy se zvláštním režimem"
"1343433532","1","6098","2910","130","2023","541028","Pečice","40266","Příbram","Domovy pro seniory"
"1343434232","1","6098","2910","135","2023","541231","Rožmitál pod Třemšínem","40266","Příbram","Domovy se zvláštním režimem"
"1343434231","1","6098","2910","130","2023","541231","Rožmitál pod Třemšínem","40266","Příbram","Domovy pro seniory"
"1343434595","1","6098","2910","135","2023","541281","Sedlčany","40266","Příbram","Domovy se zvláštním režimem"
"1343434591","2","6098","2910","128","2023","541281","Sedlčany","40266","Příbram","Stacionáře denní"
"1343434596","1","6098","2910","133","2023","541281","Sedlčany","40266","Příbram","Chráněné bydlení"
"1343434644","2","6098","2910","118","2023","541281","Sedlčany","40266","Příbram","Sociálně terapeutické dílny"
"1343434597","1","6098","2910","131","2023","541281","Sedlčany","40266","Příbram","Azylové domy"
"1343434643","1","6098","2910","102","2023","541281","Sedlčany","40266","Příbram","Sociální poradny"
"1343433942","1","6098","2910","120","2023","541320","Solenice","40266","Příbram","Terapeutické komunity"
"1343434653","1","6098","2910","129","2023","541397","Svatý Jan","40266","Příbram","Domovy pro osoby se zdravotním postižením"
"1343437519","1","6098","2910","121","2023","541656","Rakovník","40274","Rakovník","Centra denních služeb"
"1343437560","1","6098","2910","128","2023","541656","Rakovník","40274","Rakovník","Stacionáře denní"
"1343437565","1","6098","2910","133","2023","541656","Rakovník","40274","Rakovník","Chráněné bydlení"
"1343437574","1","6098","2910","118","2023","541656","Rakovník","40274","Rakovník","Sociálně terapeutické dílny"
"1343437563","1","6098","2910","130","2023","541656","Rakovník","40274","Rakovník","Domovy pro seniory"
"1343437573","1","6098","2910","102","2023","541656","Rakovník","40274","Rakovník","Sociální poradny"
"1343437190","1","6098","2910","129","2023","541834","Jesenice","40274","Rakovník","Domovy pro osoby se zdravotním postižením"
"1343437671","1","6098","2910","130","2023","541893","Kolešovice","40274","Rakovník","Domovy pro seniory"
"1343436843","1","6098","2910","130","2023","542041","Lužná","40274","Rakovník","Domovy pro seniory"
"1343445383","2","6098","2910","135","2023","542164","Nové Strašecí","40274","Rakovník","Domovy se zvláštním režimem"
"1343445382","1","6098","2910","130","2023","542164","Nové Strašecí","40274","Rakovník","Domovy pro seniory"
"1343445392","1","6098","2910","102","2023","542164","Nové Strašecí","40274","Rakovník","Sociální poradny"
"1343445469","1","6098","2910","156","2023","542431","Srbeč","40274","Rakovník","Stacionáře týdenní"
"1343439981","1","6098","2910","129","2023","542601","Zavidov","40274","Rakovník","Domovy pro osoby se zdravotním postižením"
"1343533328","1","6098","2910","135","2023","598526","Roztoky","40274","Rakovník","Domovy se zvláštním režimem"
"1343533326","1","6098","2910","129","2023","598526","Roztoky","40274","Rakovník","Domovy pro osoby se zdravotním postižením"
"1343423885","2","6098","2910","135","2023","535206","Dobrá Voda u Českých Budějovic","40282","České Budějovice","Domovy se zvláštním režimem"
"1343423884","2","6098","2910","130","2023","535206","Dobrá Voda u Českých Budějovic","40282","České Budějovice","Domovy pro seniory"
"1343428912","1","6098","2910","135","2023","535800","Libníč","40282","České Budějovice","Domovy se zvláštním režimem"
"1343428922","1","6098","2910","118","2023","535800","Libníč","40282","České Budějovice","Sociálně terapeutické dílny"
"1343440192","3","6098","2910","135","2023","544256","České Budějovice","40282","České Budějovice","Domovy se zvláštním režimem"
"1343440197","1","6098","2910","114","2023","544256","České Budějovice","40282","České Budějovice","Nízkoprahová denní centra"
"1343440199","1","6098","2910","134","2023","544256","České Budějovice","40282","České Budějovice","Noclehárny"
"1343440206","2","6098","2910","125","2023","544256","České Budějovice","40282","České Budějovice","Služby následné péče"
"1343440205","1","6098","2910","124","2023","544256","České Budějovice","40282","České Budějovice","Intervenční centra"
"1343440188","4","6098","2910","128","2023","544256","České Budějovice","40282","České Budějovice","Stacionáře denní"
"1343440193","2","6098","2910","133","2023","544256","České Budějovice","40282","České Budějovice","Chráněné bydlení"
"1343440196","2","6098","2910","122","2023","544256","České Budějovice","40282","České Budějovice","Zařízení pro krizovou pomoc"
"1343440202","1","6098","2910","118","2023","544256","České Budějovice","40282","České Budějovice","Sociálně terapeutické dílny"
"1343440203","6","6098","2910","123","2023","544256","České Budějovice","40282","České Budějovice","Centra sociálně rehabilitačních služeb"
"1343440189","3","6098","2910","156","2023","544256","České Budějovice","40282","České Budějovice","Stacionáře týdenní"
"1343440191","3","6098","2910","130","2023","544256","České Budějovice","40282","České Budějovice","Domovy pro seniory"
"1343440194","3","6098","2910","131","2023","544256","České Budějovice","40282","České Budějovice","Azylové domy"
"1343440201","12","6098","2910","102","2023","544256","České Budějovice","40282","České Budějovice","Sociální poradny"
"1343440198","2","6098","2910","115","2023","544256","České Budějovice","40282","České Budějovice","Nízkoprahová zařízení pro děti a mládež"
"1343440204","3","6098","2910","108","2023","544256","České Budějovice","40282","České Budějovice","Služby rané péče"
"1343440367","1","6098","2910","121","2023","544281","Borovany","40282","České Budějovice","Centra denních služeb"
"1343440442","1","6098","2910","118","2023","544281","Borovany","40282","České Budějovice","Sociálně terapeutické dílny"
"1343439184","1","6098","2910","130","2023","544485","Hluboká nad Vltavou","40282","České Budějovice","Domovy pro seniory"
"1343439187","1","6098","2910","131","2023","544485","Hluboká nad Vltavou","40282","České Budějovice","Azylové domy"
"1343439424","1","6098","2910","130","2023","544515","Horní Stropnice","40282","České Budějovice","Domovy pro seniory"
"1343444091","1","6098","2910","115","2023","545171","Trhové Sviny","40282","České Budějovice","Nízkoprahová zařízení pro děti a mládež"
"1343444335","1","6098","2910","118","2023","545201","Týn nad Vltavou","40282","České Budějovice","Sociálně terapeutické dílny"
"1343444336","1","6098","2910","123","2023","545201","Týn nad Vltavou","40282","České Budějovice","Centra sociálně rehabilitačních služeb"
"1343444334","1","6098","2910","102","2023","545201","Týn nad Vltavou","40282","České Budějovice","Sociální poradny"
"1343444331","1","6098","2910","115","2023","545201","Týn nad Vltavou","40282","České Budějovice","Nízkoprahová zařízení pro děti a mládež"
"1343442732","1","6098","2910","130","2023","545392","Český Krumlov","40291","Český Krumlov","Domovy pro seniory"
"1343442735","1","6098","2910","131","2023","545392","Český Krumlov","40291","Český Krumlov","Azylové domy"
"1343442742","3","6098","2910","102","2023","545392","Český Krumlov","40291","Český Krumlov","Sociální poradny"
"1343442739","2","6098","2910","115","2023","545392","Český Krumlov","40291","Český Krumlov","Nízkoprahová zařízení pro děti a mládež"
"1343443289","1","6098","2910","115","2023","545465","Dolní Dvořiště","40291","Český Krumlov","Nízkoprahová zařízení pro děti a mládež"
"1343442751","1","6098","2910","130","2023","545511","Horní Planá","40291","Český Krumlov","Domovy pro seniory"
"1343443116","1","6098","2910","133","2023","545562","Kaplice","40291","Český Krumlov","Chráněné bydlení"
"1343443165","1","6098","2910","123","2023","545562","Kaplice","40291","Český Krumlov","Centra sociálně rehabilitačních služeb"
"1343443114","1","6098","2910","130","2023","545562","Kaplice","40291","Český Krumlov","Domovy pro seniory"
"1343443160","1","6098","2910","115","2023","545562","Kaplice","40291","Český Krumlov","Nízkoprahová zařízení pro děti a mládež"
"1343442789","1","6098","2910","115","2023","545821","Velešín","40291","Český Krumlov","Nízkoprahová zařízení pro děti a mládež"
"1343408663","1","6098","2910","120","2023","508357","Kostelní Vydří","40304","Jindřichův Hradec","Terapeutické komunity"
"1343443263","1","6098","2910","135","2023","545881","Jindřichův Hradec","40304","Jindřichův Hradec","Domovy se zvláštním režimem"
"1343443270","1","6098","2910","134","2023","545881","Jindřichův Hradec","40304","Jindřichův Hradec","Noclehárny"
"1343443261","1","6098","2910","129","2023","545881","Jindřichův Hradec","40304","Jindřichův Hradec","Domovy pro osoby se zdravotním postižením"
"1343443259","1","6098","2910","128","2023","545881","Jindřichův Hradec","40304","Jindřichův Hradec","Stacionáře denní"
"1343443264","2","6098","2910","133","2023","545881","Jindřichův Hradec","40304","Jindřichův Hradec","Chráněné bydlení"
"1343443273","1","6098","2910","118","2023","545881","Jindřichův Hradec","40304","Jindřichův Hradec","Sociálně terapeutické dílny"
"1343443274","2","6098","2910","123","2023","545881","Jindřichův Hradec","40304","Jindřichův Hradec","Centra sociálně rehabilitačních služeb"
"1343443260","1","6098","2910","156","2023","545881","Jindřichův Hradec","40304","Jindřichův Hradec","Stacionáře týdenní"
